category,name,url,location,description,type,source,phone,email,address
Leisure & Experience DMCs,Asia DMC,https://asiadmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 254 7900,,
Leisure & Experience DMCs,Absolute Asia Travel,https://absoluteasiatravel.com,,,,xlsx-tirak-vendors-sheet2,+66 2 630 6116,,
Leisure & Experience DMCs,Visite Thai,https://visitethai.com,,,,xlsx-tirak-vendors-sheet2,+66 2 632 9494,,
Leisure & Experience DMCs,Meeting Point International,https://meetingpointasia.com,,,,xlsx-tirak-vendors-sheet2,+66 2 723 6000,,
Leisure & Experience DMCs,K1 Travels,https://k1travels.com,,,,xlsx-tirak-vendors-sheet2,+66 2 233 4444,,
Leisure & Experience DMCs,CDM Thailand,https://cdmthailand.com,,,,xlsx-tirak-vendors-sheet2,+66 2 635 0880,,
Leisure & Experience DMCs,Trails of Indochina,https://trailsofindochina.com,,,,xlsx-tirak-vendors-sheet2,+66 2 235 6006,,
Leisure & Experience DMCs,Tycoon Holidays,https://tycoonholidays.com,,,,xlsx-tirak-vendors-sheet2,+66 2 203 1455,,
Leisure & Experience DMCs,Unique World Global,https://uniqueworldglobal.com,,,,xlsx-tirak-vendors-sheet2,+66 2 253 4567,,
Leisure & Experience DMCs,Dong DMC,https://dongdmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 642 4111,,
Leisure & Experience DMCs,Kingdom DMC,https://kingdomdmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 123 4567,,
Leisure & Experience DMCs,Your Tour Desk,https://yourtourdesk.com,,,,xlsx-tirak-vendors-sheet2,+66 93 363 1006,,
Leisure & Experience DMCs,Explera DMC,https://explera.co.th,,Event management DMC in Thailand,,xlsx-tirak-vendors-sheet2,+66 2 123 4567,,
Leisure & Experience DMCs,Sun Leisure World,https://sunleisureworld.com,,,,xlsx-tirak-vendors-sheet2,+66 2 001 2233,,
Leisure & Experience DMCs,Easia Travel,https://easia-travel.com,,,,xlsx-tirak-vendors-sheet2,+66 2 245 4445,,
Leisure & Experience DMCs,ICS Travel Group,https://icstravelgroup.com,,,,xlsx-tirak-vendors-sheet2,+66 2 233 4444,,
Leisure & Experience DMCs,Panorama Destination,https://panorama-destination.com,,,,xlsx-tirak-vendors-sheet2,+66 2 345 6789,,
Leisure & Experience DMCs,TravelBullz,https://travelbullz.com,,,,xlsx-tirak-vendors-sheet2,+66 2 655 5555,,
Leisure & Experience DMCs,Go Ghummo,https://goghummo.com,,,,xlsx-tirak-vendors-sheet2,+91 98 992 92629,,
Leisure & Experience DMCs,DHT Holidays,https://dhtholidays.com,,,,xlsx-tirak-vendors-sheet2,+91 11 1234 5678,,
Leisure & Experience DMCs,Sri Holidays,https://sri-holidays.com,,,,xlsx-tirak-vendors-sheet2,+66 81 234 5678,,
Leisure & Experience DMCs,Travex DMC,https://travexnet.com,,,,xlsx-tirak-vendors-sheet2,+66 2 111 2222,,
Leisure & Experience DMCs,Arlymear Travel,https://arlymear.com,,,,xlsx-tirak-vendors-sheet2,+66 2 333 4444,,
Leisure & Experience DMCs,World Travel Service (WTS),https://worldtravelservice.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 555 6666,,
Leisure & Experience DMCs,JTB Thailand B2B,https://jtbthailand.com,,,,xlsx-tirak-vendors-sheet2,+66 2 777 8888,,
Leisure & Experience DMCs,Miki Travel Asia,https://miki.co.uk,,,,xlsx-tirak-vendors-sheet2,+66 2 999 0000,,
Leisure & Experience DMCs,H.I.S. Tours B2B,https://histours.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 123 0000,,
Leisure & Experience DMCs,Streamline Events & DMC,https://streamlinedmc.com,,,,xlsx-tirak-vendors-sheet2,+66 2 456 0000,,
Leisure & Experience DMCs,Events Travel Asia,https://eventstravelasia.com,,,,xlsx-tirak-vendors-sheet2,+66 2 789 0000,,
Leisure & Experience DMCs,Focus Asia,https://focus.asia,,,,xlsx-tirak-vendors-sheet2,+66 2 444 5555,,
Leisure & Experience DMCs,Sens Asia Travel,https://sensasia.com,,,,xlsx-tirak-vendors-sheet2,+66 2 666 7777,,
Leisure & Experience DMCs,I Asia Thailand,https://iasiathailand.com,,,,xlsx-tirak-vendors-sheet2,+66 2 888 9999,,
Leisure & Experience DMCs,Destination Services Thailand,https://destinationservices.com,,,,xlsx-tirak-vendors-sheet2,+66 2 111 3333,,
Leisure & Experience DMCs,Travelink Thailand,https://travelink.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 222 4444,,
Leisure & Experience DMCs,R.M.A. Travel & Tours,https://rmatravel.com,,,,xlsx-tirak-vendors-sheet2,+66 2 333 5555,,
Leisure & Experience DMCs,East West Siam,https://eastwestsiam.com,,,,xlsx-tirak-vendors-sheet2,+66 2 444 6666,,
Leisure & Experience DMCs,Siam Travel International,https://siamtravel.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 555 7777,,
Leisure & Experience DMCs,Majestic Travel International,https://majestictravel.co.th,,,,xlsx-tirak-vendors-sheet2,+66 2 666 8888,,
Leisure & Experience DMCs,Century Holidays Thailand,https://centuryholidays.com,,,,xlsx-tirak-vendors-sheet2,+66 2 777 9999,,
Leisure & Experience DMCs,GM Tour & Travel,https://gmtour.com,,,,xlsx-tirak-vendors-sheet2,+66 2 888 0000,,
